Product type,SKU,Estimated price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs,Demurrage
cosmetics,C636247-2267A/7,66800.0,83.0,848.0,$7937.11,Unknown,99.0,14.0,20.0,,Carrier A,$909.00,Supplier 3,Bangalore,26.0,388.0,10.0,$58.22,Fail,4.83,Air,route_A,322.63,0.0
skincare,C636247-2209B/5,28400.0,50.0,298.0,$8196.85,Non-binary,17.0,27.0,94.0,,Carrier C,$906.00,Supplier 5,Bangalore,,824.0,11.0,$89.92,Pending,4.87,Road,,140.49,0.0
haircare,C636247-2209B/4,57980.0,3.0,539.0,$9123.21,Male,99.0,14.0,44.0,2.0,Carrier C,,Supplier 5,Kolkata,23.0,569.0,7.0,$15.85,Pending,3.94,Air,b,925.59,
cosmetics,C636247-2208A/1,13400.0,25.0,353.0,,Female,5.0,,36.0,3.0,Carrier A,$729.00,Supplier 1,Kolkata,18.0,146.0,23.0,$94.21,Pass,,,,307.78,515771.0
haircare,C636245-2818A/4,87780.0,93.0,298.0,,Non-binary,47.0,9.0,92.0,7.0,Carrier C,$132.00,Supplier 2,Delhi,24.0,,18.0,$94.06,Fail,2.21,Road,routeC,597.14,0.0
cosmetics,C636245-2811B/0,52630.0,44.0,357.0,$9208.94,Male,43.0,21.0,58.0,5.0,Carrier B,$660.00,Supplier 2,Chennai,8.0,562.0,15.0,$75.0,Pass,0.14,Rail,routeB,868.95,0.0
,C636245-2801A/8,94810.0,5.0,249.0,$3368.52,Female,48.0,19.0,28.0,4.0,Carrier B,$346.00,Supplier 4,Chennai,22.0,784.0,29.0,$74.11,Pass,4.31,Road,a,272.69,0.0
skincare,C636245-2800A/4,43850.0,,183.0,$9795.71,,38.0,28.0,,6.0,Carrier A,$294.00,Supplier 1,Mumbai,8.0,567.0,23.0,$36.08,Pending,2.74,Rail,c,312.98,0.0
skincare,C636245-2800A/8,46820.0,8.0,131.0,$5366.8,Unknown,20.0,20.0,85.0,3.0,Carrier B,$132.00,Supplier 4,,17.0,846.0,4.0,$38.66,Fail,5.0,Rail,A,890.49,
cosmetics,C636245-2279B/3,38010.0,57.0,,$3022.97,Female,68.0,23.0,34.0,7.0,Carrier C,$256.00,Supplier 3,Delhi,25.0,818.0,11.0,$10.21,Pending,2.08,Road,route_A,308.94,1164326.0
haircare,C636245-2271A/6,55170.0,75.0,530.0,$9469.98,Female,,21.0,49.0,4.0,Carrier B,$834.00,Supplier 4,Delhi,2.0,979.0,1.0,$14.81,Fail,3.56,Air,C,508.31,
cosmetics,C636245-2268A/2,65220.0,,372.0,$5143.59,Male,,8.0,16.0,2.0,Carrier B,$204.00,Supplier 2,Kolkata,25.0,739.0,21.0,$13.61,Pending,1.79,Road,B,796.02,0.0
haircare,C636245-2267A/7,73240.0,67.0,,$6357.79,Female,56.0,10.0,95.0,2.0,Carrier B,$777.00,Supplier 5,Bangalore,28.0,222.0,18.0,$47.6,Fail,0.43,,A,900.34,0.0
cosmetics,C636245-2209B/5,81750.0,83.0,423.0,$8455.54,Non-binary,95.0,,2.0,2.0,Carrier B,$342.00,Supplier 5,Kolkata,9.0,416.0,6.0,$25.54,Pending,2.03,Air,A,774.8,0.0
cosmetics,C636245-2209B/4,51230.0,70.0,556.0,$4118.23,Female,13.0,15.0,22.0,8.0,Carrier C,$551.00,Supplier 5,Bangalore,5.0,511.0,17.0,$42.67,Pending,0.68,Air,routeC,864.08,0.0
cosmetics,C636245-2208A/1,34650.0,39.0,204.0,$5147.55,Male,75.0,6.0,49.0,5.0,Carrier B,$697.00,,Delhi,,641.0,13.0,$89.39,Fail,2.65,Sea,A route,391.98,0.0
haircare,C636215-2811B/4,40040.0,50.0,812.0,$8402.97,Female,66.0,29.0,88.0,8.0,,$493.00,Supplier 2,,22.0,983.0,12.0,$69.69,Pending,2.23,Sea,C route,959.38,0.0
haircare,C636215-2811B/0,55320.0,55.0,350.0,$4539.69,Unknown,62.0,21.0,26.0,2.0,Carrier C,$859.00,Supplier 3,Bangalore,1.0,714.0,29.0,$20.33,Pass,4.88,Rail,routeB,610.14,0.0
cosmetics,C636215-2279B/3,97710.0,3.0,409.0,$9141.46,Male,17.0,20.0,17.0,8.0,,$133.00,Supplier 2,Delhi,16.0,,5.0,$64.75,Pending,2.08,,route_A,241.26,596179.0
cosmetics,C636215-2276A/7,3560.0,31.0,119.0,$8224.52,Unknown,43.0,2.0,25.0,6.0,Carrier A,$871.00,,Kolkata,13.0,852.0,22.0,$61.58,Pass,4.24,,C,547.27,1424309.0
,C636215-2271A/6,87030.0,63.0,873.0,$1378.16,Non-binary,78.0,18.0,94.0,7.0,Carrier A,,Supplier 1,Delhi,4.0,359.0,10.0,$54.94,Pending,1.04,Road,routeB,589.01,0.0
haircare,C636215-2209B/5,63950.0,79.0,994.0,$4254.11,Unknown,24.0,,75.0,6.0,Carrier A,$341.00,Supplier 3,Kolkata,27.0,322.0,17.0,$87.45,Pending,4.32,Road,routeC,927.72,0.0
haircare,C636215-2209B/4,82120.0,2.0,272.0,$5716.49,Non-binary,20.0,9.0,97.0,9.0,Carrier C,$295.00,Supplier 3,Kolkata,17.0,568.0,29.0,$67.92,Pending,4.83,Sea,A route,369.2,0.0
cosmetics,C636215-2208A/1,89320.0,9.0,354.0,$1968.37,Non-binary,70.0,22.0,87.0,8.0,Carrier C,,Supplier 5,Chennai,29.0,157.0,19.0,$48.91,Fail,3.86,Road,A,143.16,0.0
cosmetics,U020529-0000/40,78650.0,85.0,910.0,$4010.94,Unknown,36.0,5.0,13.0,2.0,,$409.00,Supplier 5,Chennai,1.0,604.0,21.0,$33.72,Fail,0.3,Rail,,641.54,2122313.0
,U020529-0000/20,14070.0,9.0,312.0,$7619.54,,47.0,26.0,53.0,9.0,Carrier B,$734.00,Supplier 3,Mumbai,15.0,705.0,29.0,$41.51,Pass,4.51,Rail,,415.47,0.0
skincare,U020528-0000/40,90510.0,84.0,679.0,$8720.91,Non-binary,94.0,2.0,21.0,2.0,Carrier C,$652.00,Supplier 1,Chennai,2.0,,25.0,$75.65,Pass,3.09,Road,route_C,367.24,0.0
cosmetics,U020528-0000/20,54050.0,10.0,638.0,$5878.25,Unknown,83.0,28.0,54.0,7.0,Carrier B,,Supplier 2,,19.0,670.0,18.0,$14.14,Fail,4.99,Sea,c,479.64,0.0
haircare,M050104-0000/00,98590.0,28.0,,$1964.07,Unknown,15.0,27.0,25.0,3.0,Carrier A,$672.00,,,10.0,387.0,15.0,$83.43,Pending,0.13,Air,routeB,406.56,0.0
haircare,M030103-0000/02,78050.0,55.0,,$8579.75,Male,31.0,13.0,35.0,1.0,Carrier A,$221.00,Supplier 4,Bangalore,2.0,765.0,24.0,$69.79,Pending,3.92,Rail,routeA,678.14,0.0
skincare,M030103-0000/01,30970.0,78.0,814.0,$7656.0,Non-binary,30.0,29.0,24.0,2.0,Carrier B,$154.00,Supplier 5,Kolkata,14.0,462.0,14.0,$21.61,,4.29,Air,route_B,574.64,0.0
skincare,C631343-06702/K,47220.0,98.0,687.0,$4853.31,Unknown,42.0,8.0,68.0,8.0,Carrier B,$985.00,Supplier 2,,11.0,878.0,20.0,$98.09,Fail,1.64,Air,B,636.33,759308.0
cosmetics,121000004,37110.0,13.0,45.0,$2926.72,Female,29.0,10.0,83.0,5.0,Carrier A,,Supplier 3,Delhi,21.0,479.0,13.0,$49.73,Pending,,Sea,A route,193.57,0.0
,121000006,58200.0,93.0,520.0,$1909.82,Unknown,6.0,26.0,59.0,2.0,Carrier C,$160.00,Supplier 4,Delhi,12.0,151.0,22.0,$78.66,Pending,4.77,Rail,a,718.09,672770.0
skincare,121000007,32130.000000000004,36.0,661.0,$1812.69,Male,35.0,3.0,18.0,3.0,Carrier B,$881.00,Supplier 5,,7.0,326.0,15.0,$32.52,Pass,0.23,Air,routeC,298.14,
haircare,121000106,83170.0,6.0,945.0,$3769.01,Male,76.0,,75.0,1.0,Carrier A,$611.00,Supplier 5,Bangalore,,861.0,19.0,$54.27,Pending,2.26,Sea,routeB,510.14,0.0
skincare,Y012301-0000/00,74760.0,6.0,240.0,$1357.77,Male,86.0,8.0,15.0,8.0,Carrier A,,Supplier 3,Bangalore,6.0,618.0,5.0,$25.89,Pending,2.11,Air,,350.12,0.0
cosmetics,Y011303-0000/00,56650.0,34.0,,$3588.6,Unknown,21.0,6.0,63.0,3.0,Carrier A,$849.00,Supplier 5,Delhi,19.0,,28.0,$85.8,Fail,0.44,Air,B,790.82,0.0
cosmetics,Y011801-0000/20,67940.0,3.0,416.0,$7763.02,Male,84.0,11.0,63.0,1.0,Carrier B,$709.00,,Kolkata,28.0,292.0,11.0,$15.51,Pending,0.89,Rail,routeA,818.23,2036945.0
haircare,Y011801-0000/10,16480.0,19.0,852.0,$2424.92,Female,,18.0,89.0,7.0,Carrier B,$643.00,Supplier 2,Kolkata,29.0,330.0,18.0,$51.14,Fail,,Road,c,114.23,0.0
cosmetics,Y011801-0000/41,38440.0,,805.0,$2811.78,Non-binary,30.0,24.0,6.0,3.0,Carrier C,$513.00,Supplier 2,Chennai,9.0,813.0,22.0,$55.61,Pending,3.08,Rail,B,490.62,0.0
haircare,Y011710-0000/36,19730.0,16.0,343.0,$7733.27,Male,88.0,12.0,33.0,9.0,Carrier A,$694.00,Supplier 2,Bangalore,1.0,560.0,1.0,$40.54,Pass,2.93,Rail,c,625.03,0.0
cosmetics,Y011710-0000/20,77330.0,11.0,137.0,$3773.76,Non-binary,18.0,11.0,18.0,6.0,Carrier A,$710.00,Supplier 4,Kolkata,,871.0,29.0,$75.44,Fail,2.39,,,644.03,0.0
skincare,Y011710-0000/43,55000.0,5.0,456.0,$5099.94,Non-binary,49.0,29.0,33.0,9.0,Carrier B,$703.00,Supplier 5,Kolkata,25.0,163.0,7.0,,Pending,4.06,Sea,C route,855.93,772162.0
haircare,063300001,20440.0,47.0,,$3653.28,Male,75.0,1.0,38.0,8.0,Carrier B,$999.00,Supplier 2,Bangalore,19.0,,25.0,$85.54,,2.33,Road,route_C,628.06,991570.0
skincare,063300002,81930.0,83.0,632.0,$1387.15,Unknown,44.0,9.0,95.0,1.0,Carrier A,$256.00,Supplier 5,Bangalore,26.0,441.0,17.0,$19.49,Pass,1.79,Rail,routeA,,0.0
cosmetics,063300010,91440.0,18.0,174.0,$6143.75,Unknown,53.0,,12.0,6.0,Carrier C,$903.00,Supplier 4,Chennai,20.0,488.0,25.0,$37.53,Fail,3.56,Road,b,967.58,0.0
cosmetics,063300011,8710.0,15.0,473.0,$4929.92,Non-binary,23.0,,73.0,2.0,,$470.00,Supplier 2,Chennai,,583.0,6.0,$34.29,Pass,2.25,Road,B,865.93,0.0
skincare,063300020,38210.0,40.0,954.0,$2690.2,,10.0,19.0,69.0,9.0,Carrier B,$308.00,Supplier 5,Bangalore,17.0,375.0,22.0,$22.25,Pending,4.5,Rail,routeB,228.28,1556629.0
skincare,063300021,9060.0,25.0,310.0,$3376.75,Female,92.0,3.0,24.0,7.0,Carrier C,$329.00,Supplier 2,Delhi,10.0,837.0,18.0,$15.1,Fail,0.92,Air,route_B,663.14,2416652.0
skincare,063300022,88990.0,68.0,88.0,$5446.47,Female,99.0,6.0,88.0,7.0,Carrier A,$522.00,Supplier 3,Bangalore,8.0,263.0,22.0,$19.47,Pending,3.82,Air,,418.7,0.0
cosmetics,063300030,94360.0,78.0,171.0,$6961.2,Male,89.0,28.0,74.0,7.0,Carrier B,$497.00,Supplier 2,Mumbai,13.0,180.0,8.0,$56.45,Pending,0.74,Rail,route_C,711.92,0.0
cosmetics,063300031,19150.0,53.0,87.0,$6075.37,Unknown,68.0,20.0,1.0,,Carrier B,$773.00,Supplier 4,Bangalore,13.0,254.0,,$84.66,Pending,,Air,B,389.89,0.0
skincare,063300040,96090.0,98.0,309.0,$1725.62,Non-binary,30.0,4.0,13.0,3.0,Carrier A,$377.00,Supplier 1,Bangalore,,981.0,15.0,$30.72,Pass,4.5,Air,B route,974.98,0.0
cosmetics,063300050,62950.0,,315.0,$1147.75,Male,6.0,17.0,,4.0,Carrier A,$344.00,Supplier 2,Mumbai,9.0,657.0,7.0,$61.19,Pending,0.82,Rail,route_C,564.76,2043625.0
cosmetics,063300051,69420.0,31.0,319.0,$1939.94,Male,63.0,12.0,24.0,,Carrier C,$344.00,Supplier 1,Delhi,11.0,425.0,8.0,$58.66,Pass,1.0,Rail,a,607.16,0.0
haircare,C553367-0000/00,10090.0,60.0,79.0,$6245.06,Non-binary,75.0,5.0,42.0,2.0,Carrier C,$845.00,Supplier 2,Delhi,15.0,152.0,29.0,$43.2,Pass,2.6,Rail,routeB,463.5,0.0
haircare,C553362-0000/00,91760.0,36.0,419.0,$2654.55,Unknown,36.0,,,7.0,Carrier C,$550.00,,Mumbai,24.0,435.0,12.0,$14.74,Fail,0.71,Sea,a,652.02,
cosmetics,C553351-0000/00,74840.0,,85.0,$4128.07,Non-binary,36.0,18.0,1.0,4.0,Carrier A,$359.00,Supplier 4,Mumbai,9.0,737.0,1.0,$94.41,Pass,4.43,Rail,a,438.57,438610.0
haircare,C553343-0000/00,43950.0,99.0,,$1413.39,Male,53.0,29.0,50.0,7.0,Carrier C,$936.00,Supplier 1,Bangalore,12.0,814.0,20.0,$40.17,Fail,3.34,,routeA,336.96,1570283.0
cosmetics,C553340-0000/00,43750.0,80.0,530.0,$9678.93,Non-binary,21.0,6.0,31.0,1.0,Carrier C,$829.00,,Bangalore,25.0,361.0,22.0,$79.77,,5.0,Road,A route,427.72,0.0
skincare,C553316-0000/00,52450.0,50.0,79.0,$3885.91,Male,31.0,17.0,87.0,3.0,Carrier B,$591.00,Supplier 3,Chennai,10.0,100.0,5.0,$13.98,Pass,2.45,Road,B route,863.04,
skincare,C553321-0000/00,62310.0,3.0,347.0,$1073.63,Unknown,19.0,21.0,17.0,3.0,Carrier C,$792.00,Supplier 4,Delhi,4.0,444.0,11.0,$13.33,Pass,4.17,Air,B,204.25,0.0
cosmetics,C553319-0000/00,52350.0,59.0,17.0,,Male,77.0,3.0,33.0,3.0,Carrier A,$950.00,Supplier 3,Chennai,29.0,385.0,2.0,$24.63,Fail,3.44,Sea,a,367.51,0.0
haircare,C553283-0000/00,21950.0,34.0,993.0,$8561.99,Unknown,32.0,7.0,85.0,7.0,Carrier B,$674.00,,Chennai,22.0,,27.0,$39.32,Pending,0.92,Road,C,321.45,490000.0
cosmetics,C553282-0000/00,77040.0,85.0,598.0,,Non-binary,36.0,15.0,88.0,7.0,Carrier B,$293.00,Supplier 5,Bangalore,28.0,242.0,29.0,$13.84,Pass,2.6,Road,B,501.18,2316025.0
skincare,C553281-0000/00,59320.0,75.0,856.0,$5716.9,Unknown,32.0,27.0,62.0,,Carrier B,$170.00,Supplier 2,Kolkata,3.0,332.0,27.0,$71.54,Pending,0.7,Air,a,357.33,0.0
haircare,C553280-0000/00,48330.0,86.0,269.0,$9097.62,Unknown,58.0,13.0,79.0,2.0,,$127.00,Supplier 5,Kolkata,23.0,482.0,,$54.4,Pending,0.23,Air,C,678.37,0.0
skincare,C553279-0000/00,25780.0,69.0,375.0,$2660.06,Male,84.0,2.0,89.0,8.0,Carrier A,$924.00,Supplier 2,Mumbai,16.0,973.0,,$66.91,Pending,,Rail,route_A,572.63,0.0
haircare,C553278-0000/00,97210.0,59.0,900.0,$8543.69,Non-binary,61.0,22.0,94.0,9.0,Carrier C,$742.00,Supplier 5,Mumbai,9.0,732.0,11.0,$42.04,Pending,0.84,Road,B route,414.9,0.0
haircare,C553277-0000/00,78140.0,21.0,809.0,$4384.8,Female,29.0,10.0,41.0,5.0,,$821.00,,,15.0,229.0,21.0,$25.92,Fail,1.39,Road,C route,733.16,1633896.0
skincare,C553276-0000/00,77250.0,51.0,87.0,$7786.6,Male,41.0,20.0,64.0,7.0,Carrier C,$937.00,Supplier 1,Bangalore,19.0,277.0,5.0,$91.06,Pending,3.85,Air,route_B,491.18,1908817.0
skincare,C571851-2062/00,7110.0,13.0,374.0,$8680.12,Female,73.0,,5.0,6.0,Carrier A,$856.00,Supplier 4,Bangalore,3.0,862.0,24.0,$98.15,Pass,2.18,Road,B,990.74,0.0
skincare,C571843-2062/00,46520.0,35.0,349.0,$2133.19,Female,78.0,22.0,68.0,4.0,Carrier A,$895.00,Supplier 1,Bangalore,9.0,952.0,6.0,$54.83,Pass,2.6,Air,A route,172.41,2317035.0
cosmetics,C571840-2062/00,5850.0,16.0,950.0,$4897.64,Unknown,1.0,17.0,22.0,2.0,Carrier B,$306.00,Supplier 3,Kolkata,19.0,866.0,11.0,,Pending,4.66,,routeC,362.31,0.0
skincare,Y030281-0000/00,79270.0,29.0,318.0,$4030.98,Non-binary,32.0,25.0,33.0,5.0,Carrier A,$343.00,Supplier 4,Mumbai,10.0,848.0,21.0,$56.68,Pending,4.25,Sea,routeB,906.68,0.0
haircare,Y030282-0000/00,97190.0,36.0,596.0,,Male,88.0,26.0,25.0,5.0,Carrier B,$143.00,Supplier 3,Kolkata,17.0,,13.0,,Fail,2.72,Rail,routeB,133.42,846843.0
skincare,Y030283-0000/00,64989.99999999999,65.0,146.0,$4295.44,,4.0,13.0,11.0,1.0,Carrier B,$714.00,Supplier 2,Chennai,6.0,,7.0,$98.0,Pending,4.06,Rail,B,548.47,0.0
haircare,Y030285-0000/00,74350.0,,,$9026.08,Male,50.0,29.0,42.0,,Carrier C,$616.00,Supplier 3,Bangalore,7.0,680.0,22.0,$30.62,Pending,2.03,Air,A,259.43,
cosmetics,Y030422-0000/00,57020.0,18.0,965.0,$5737.73,Non-binary,61.0,16.0,36.0,,,$252.00,,Kolkata,25.0,474.0,10.0,$75.8,Pending,4.51,Sea,routeB,903.71,
skincare,Y030423-0000/00,48700.0,57.0,105.0,$4133.02,Unknown,88.0,23.0,91.0,6.0,Carrier C,$245.00,Supplier 2,Bangalore,14.0,455.0,4.0,$17.65,,0.41,Rail,B,974.73,0.0
cosmetics,Y030424-0000/00,76850.0,56.0,849.0,$2184.07,Non-binary,88.0,2.0,97.0,7.0,,$416.00,Supplier 3,Chennai,24.0,917.0,24.0,$35.25,Pending,,,C route,379.37,0.0
haircare,Y030425-0000/00,,39.0,68.0,$4233.81,Male,14.0,14.0,15.0,4.0,Carrier C,$391.00,Supplier 2,Bangalore,5.0,176.0,26.0,$82.62,Fail,1.65,Rail,B,171.66,2139085.0
skincare,Y030426-0000/00,71690.0,43.0,366.0,$9097.72,Non-binary,92.0,,34.0,9.0,Carrier A,$914.00,Supplier 1,Mumbai,15.0,871.0,15.0,$94.75,Pending,1.69,Sea,route_A,516.74,0.0
haircare,Y011809-0000/00,36410.0,29.0,149.0,$2916.06,Non-binary,69.0,13.0,38.0,,Carrier C,$481.00,Supplier 5,Mumbai,22.0,461.0,17.0,$32.39,Fail,2.09,Road,B route,632.72,0.0
haircare,C643296-ORBA/32,64400.00000000001,92.0,192.0,$6530.59,Male,64.0,8.0,23.0,6.0,Carrier B,$501.00,Supplier 3,Mumbai,14.0,120.0,8.0,$58.71,Pending,0.53,Air,a,468.35,0.0
cosmetics,C643291-ORBA/32,64450.0,98.0,161.0,$5123.65,Male,8.0,16.0,85.0,2.0,Carrier B,$875.00,,Bangalore,9.0,212.0,,,Pending,0.57,Air,B route,382.81,0.0
haircare,C643273-ORBA/32,79550.0,34.0,635.0,$2699.46,Non-binary,80.0,20.0,66.0,4.0,Carrier A,$315.00,Supplier 3,Chennai,29.0,901.0,19.0,$39.78,Fail,2.92,Road,A,193.55,1505722.0
haircare,C643265-ORBA/32,41430.0,37.0,,$2499.83,Female,43.0,3.0,77.0,,Carrier C,$115.00,Supplier 5,Chennai,3.0,578.0,2.0,$25.49,Fail,1.11,Sea,,654.84,0.0
,C643235-ORBA/32,40890.0,60.0,475.0,$9291.83,Non-binary,51.0,19.0,84.0,,Carrier C,,Supplier 1,Mumbai,26.0,414.0,25.0,$67.2,,2.97,Rail,a,,0.0
cosmetics,C643230-ORBA/32,71940.0,15.0,916.0,$1585.17,Male,16.0,17.0,31.0,7.0,Carrier C,,Supplier 3,Kolkata,27.0,199.0,16.0,$86.6,Fail,2.52,Road,A,698.24,2449489.0
skincare,C643296-ORAA/32,14400.0,98.0,251.0,$1127.82,Non-binary,73.0,14.0,80.0,4.0,Carrier C,$811.00,Supplier 3,Bangalore,22.0,806.0,8.0,$78.29,Pass,,Road,route_A,940.3,0.0
cosmetics,C643291-ORAA/32,37750.0,62.0,326.0,$7496.45,Male,14.0,8.0,3.0,6.0,Carrier B,$710.00,Supplier 2,Kolkata,1.0,254.0,4.0,$22.72,Fail,3.96,Road,routeB,868.48,0.0
skincare,C643273-ORAA/32,83690.0,50.0,86.0,$7509.73,,30.0,27.0,92.0,5.0,Carrier B,$377.00,Supplier 3,Delhi,23.0,864.0,14.0,$87.8,Pending,4.41,Road,a,518.11,0.0
haircare,C643265-ORAA/32,50960.0,58.0,530.0,$5887.97,,37.0,2.0,5.0,7.0,Carrier B,$784.00,Supplier 5,Chennai,2.0,928.0,9.0,$37.33,Pass,1.52,Air,routeA,288.05,2189404.0
haircare,C643235-ORAA/32,28030.0,56.0,305.0,$2381.57,Unknown,9.0,28.0,76.0,1.0,Carrier C,$749.00,Supplier 1,Delhi,10.0,742.0,16.0,$71.85,Pending,1.73,Sea,routeC,322.41,2470747.0
cosmetics,C643230-ORAA/32,21880.0,7.0,623.0,$8284.15,Female,28.0,7.0,93.0,1.0,Carrier A,$602.00,Supplier 2,Mumbai,28.0,692.0,9.0,$30.58,Pending,1.76,Rail,A,393.59,1699011.0
haircare,C643296-OEIQ/27,54610.0,4.0,118.0,$7871.19,Unknown,16.0,20.0,51.0,7.0,Carrier A,$631.00,Supplier 5,Kolkata,13.0,934.0,24.0,$44.76,Pass,0.17,Rail,,135.69,0.0
skincare,C643291-OEIQ/27,18980.0,15.0,322.0,$5170.59,Unknown,90.0,26.0,47.0,6.0,Carrier B,$540.00,Supplier 4,Kolkata,,968.0,16.0,$66.01,Pending,1.41,Air,b,423.58,2430789.0
skincare,C643273-OEIQ/27,16410.0,67.0,,$6532.46,Unknown,46.0,19.0,98.0,7.0,Carrier A,$289.00,Supplier 4,Delhi,28.0,172.0,18.0,$99.56,Pass,2.15,Sea,,921.57,
cosmetics,C643265-OEIQ/27,41650.0,4.0,725.0,$2222.52,Unknown,80.0,22.0,72.0,9.0,Carrier C,$262.00,Supplier 5,Kolkata,20.0,844.0,11.0,$18.18,Fail,2.38,,a,894.3,0.0
cosmetics,C643235-OEIQ/27,41930.0,52.0,316.0,$6429.9,Non-binary,12.0,20.0,68.0,2.0,Carrier A,$177.00,Supplier 2,Bangalore,22.0,569.0,28.0,$95.3,Fail,0.39,Road,,,926090.0
haircare,C643230-OEIQ/27,36240.0,26.0,551.0,$1297.34,Unknown,3.0,19.0,59.0,5.0,Carrier A,$577.00,Supplier 2,Bangalore,1.0,414.0,25.0,$28.84,Fail,0.32,Rail,routeB,415.54,0.0
haircare,C643296-0028/00,37100.0,80.0,914.0,$7765.99,Female,13.0,16.0,89.0,5.0,Carrier A,$841.00,Supplier 4,Kolkata,4.0,371.0,9.0,$93.68,Pending,2.14,Air,b,473.72,0.0
skincare,C643291-0028/00,9560.0,51.0,602.0,$8724.56,Non-binary,57.0,8.0,2.0,9.0,Carrier B,$676.00,Supplier 3,Kolkata,26.0,614.0,8.0,$45.3,Pending,3.16,Air,C,883.99,0.0
haircare,C643273-0028/00,39200.0,72.0,684.0,$9604.31,,34.0,7.0,67.0,1.0,Carrier A,$472.00,,Delhi,3.0,768.0,15.0,$18.56,,3.55,Rail,route_A,115.68,1680439.0
haircare,C643265-0028/00,54540.0,31.0,976.0,,Male,17.0,24.0,91.0,6.0,Carrier B,$666.00,Supplier 1,,24.0,,10.0,$84.91,Pass,3.92,Sea,C,417.76,1607365.0
haircare,C643235-0028/00,41810.0,3.0,851.0,$4746.66,Male,10.0,9.0,48.0,5.0,Carrier A,$343.00,Supplier 3,Chennai,12.0,594.0,22.0,$84.18,Pending,0.58,Air,routeC,765.48,0.0
cosmetics,C643230-0028/00,98480.0,65.0,280.0,$5850.53,Male,75.0,15.0,,6.0,Carrier A,$943.00,Supplier 5,Mumbai,,914.0,19.0,$54.93,Pass,2.83,Sea,route_B,530.79,1096914.0
cosmetics,C643296-0026/00,21420.0,19.0,743.0,$8447.42,Non-binary,58.0,8.0,4.0,6.0,Carrier B,,Supplier 2,Delhi,15.0,957.0,14.0,$56.4,Pending,2.12,Sea,routeB,805.22,375746.0
skincare,C643291-0026/00,21330.0,85.0,281.0,$8628.71,Unknown,35.0,26.0,,9.0,,$941.00,Supplier 3,Mumbai,10.0,,17.0,,Pending,1.59,Road,route_A,743.53,1234441.0
,C643273-0026/00,52430.0,4.0,247.0,$7340.69,Male,,19.0,61.0,3.0,Carrier B,$818.00,Supplier 4,Bangalore,16.0,132.0,18.0,$42.55,Pass,4.28,Rail,B,583.14,864125.0
skincare,C643265-0026/00,33770.0,,,$8708.56,Male,39.0,11.0,66.0,5.0,Carrier B,$490.00,Supplier 3,Chennai,,735.0,26.0,,Fail,,Rail,route_C,511.97,840658.0
cosmetics,C643235-0026/00,71700.0,1.0,569.0,$8329.03,Male,67.0,29.0,82.0,7.0,Carrier A,$251.00,Supplier 1,Chennai,3.0,270.0,18.0,$83.57,Fail,,Sea,b,839.05,0.0
skincare,C643230-0026/00,71760.0,50.0,839.0,$3120.69,Female,21.0,9.0,72.0,3.0,Carrier C,,Supplier 4,Mumbai,21.0,876.0,7.0,$30.85,,4.05,Air,route_B,152.35,1540335.0
cosmetics,C643296-0044/00,56500.0,48.0,181.0,$7891.03,Non-binary,90.0,27.0,1.0,3.0,Carrier C,$982.00,Supplier 4,,16.0,652.0,19.0,$11.59,Pass,0.25,Rail,routeB,571.16,0.0
cosmetics,C643291-0044/00,43850.0,48.0,763.0,$4767.51,Non-binary,,11.0,1.0,,Carrier C,$369.00,Supplier 5,Delhi,1.0,,28.0,,Pass,0.99,Air,C route,375.45,0.0
haircare,C643273-0044/00,98750.0,65.0,390.0,$4186.54,Female,76.0,21.0,54.0,2.0,Carrier C,$715.00,Supplier 2,Kolkata,9.0,330.0,26.0,,Pending,4.67,,b,413.71,1194571.0
skincare,C643265-0044/00,24950.0,70.0,,$8026.02,Non-binary,97.0,20.0,46.0,3.0,,$409.00,Supplier 2,Bangalore,,119.0,4.0,$60.48,Pass,3.62,Air,c,611.2,2491525.0
skincare,C643235-0044/00,89170.0,26.0,,$2315.83,Non-binary,13.0,23.0,44.0,,Carrier C,,Supplier 4,Kolkata,6.0,705.0,16.0,$86.77,Pass,0.53,Air,routeB,451.14,1951907.0
skincare,C643230-0044/00,34250.0,23.0,738.0,$4931.64,Female,49.0,8.0,96.0,7.0,Carrier B,$695.00,Supplier 3,Delhi,9.0,262.0,28.0,$35.92,Pass,4.38,Rail,A route,635.99,0.0
,C643183-524B/14,17850.0,42.0,555.0,$8189.19,Non-binary,63.0,15.0,74.0,4.0,Carrier A,$211.00,Supplier 3,Chennai,4.0,702.0,22.0,$17.12,Pass,0.06,Air,b,169.96,1432140.0
,C643179-524B/14,50200.0,31.0,583.0,$9667.59,Female,29.0,14.0,29.0,4.0,Carrier C,$310.00,Supplier 1,Mumbai,3.0,227.0,6.0,$15.16,Pending,1.51,,routeB,559.23,0.0
haircare,C643165-524B/14,98100.0,50.0,909.0,$9600.78,,98.0,7.0,88.0,2.0,,$405.00,Supplier 4,Bangalore,16.0,816.0,22.0,$73.94,Fail,4.17,Sea,,622.43,340833.0
